feature_id,name_zh,dimension,platform_a,platform_b,result,verification,scope,rationale,confidence,confidence_rationale,device_requirement,device_state
media.library,媒体库,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library,媒体库,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.library.picker,系统媒体选择器,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback,媒体播放,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,availability,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,programming_model,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,programming_model,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,programming_model,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,lifecycle_background,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,lifecycle_background,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,lifecycle_background,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,permissions_privacy,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,permissions_privacy,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,permissions_privacy,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,limits_precision,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,limits_precision,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,limits_precision,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,device_forms,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,device_forms,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,device_forms,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,api_surface,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,api_surface,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.audio,音频播放,api_surface,harmonyos,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.video,视频播放,availability,android,harmonyos,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
media.playback.video,视频播放,availability,android,ios,unknown,unreviewed,,,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
